category,card_id,illustrator,image_url,localid,name,rarity,set_id,set_name,set_symbol_url,variants,hp,types,evolvefrom,description,stage,attacks,weaknesses,retreat,regulationmark,legal,card_count_official,card_count_total,language,card_number,id
Pokémon,sm5-73,Masakazu Fukuda,https://assets.tcgdex.net/it/sm/sm5/73/high.webp,73,Sneasel,Comune,sm5,Ultraprisma,https://assets.tcgdex.net/univ/sm/sm5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",70,"[""Oscurità""]",null,null,Base,"[{""cost"":[""Incolore""],""name"":""Colpo Furtivo"",""effect"":""Puoi usare questo attacco solo se inizi per secondo e solo durante il tuo primo turno. Scarta un’Energia assegnata a uno dei Pokémon del tuo avversario.""},{""cost"":[""Oscurità""],""name"":""Imboscata"",""damage"":""10+"",""effect"":""Lancia una moneta. Se esce testa, questo attacco infligge 20 danni in più.""}]","[{""type"":""Lotta"",""value"":""×2""}]",1,null,"{""expanded"":true,""standard"":false}",156,173,it,73/156,null
Energie,xy9-113,5ban Graphics,https://assets.tcgdex.net/de/xy/xy9/113/high.webp,113,Platsch-Energie,Ungewöhnlich,xy9,TURBOfieber,https://assets.tcgdex.net/univ/xy/xy9/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,null,"{""expanded"":true,""standard"":false}",122,126,de,113/122,null
Pokemon,swsh1-146,sowsow,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-146.webp?,146,Minccino,Common,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",60,"[""Colorless""]",null,The way it brushes away grime with its tail can be helpful when cleaning. But its focus on spotlessness can make cleaning more of a hassle.,Basic,"[{""cost"":[""Colorless""],""name"":""Tail Whap"",""damage"":30}]","[{""type"":""Fighting"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",202,216,en,146/202,null
Pokemon,swsh1-147,sui,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-147.webp?,147,Cinccino,Rare,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",90,"[""Colorless""]",Minccino,Its body secretes oil that this Pokémon spreads over its nest as a coating to protect it from dust. Cinccino won't tolerate even a speck of the stuff.,Stage1,"[{""cost"":[""Colorless""],""name"":""Energy Assist"",""damage"":40,""effect"":""Attach a basic Energy card from your discard pile to 1 of your Benched Pokémon.""}]","[{""type"":""Fighting"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",202,216,en,147/202,null
Pokemon,swsh1-148,Shigenori Negishi,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-148.webp?,148,Oranguru,Holo Rare,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":true,""firstEdition"":false}",120,"[""Colorless""]",null,"It knows the forest inside and out. If it comes across a wounded Pokémon, Oranguru will gather medicinal herbs to treat it.",Basic,"[{""cost"":[""Colorless"",""Colorless"",""Colorless""],""name"":""Whap Down"",""damage"":70}]","[{""type"":""Fighting"",""value"":""×2""}]",2,D,"{""expanded"":true,""standard"":false}",202,216,en,148/202,null
Pokemon,swsh1-150,Akira Komayama,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-150.webp?,150,Rookidee,Common,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",60,"[""Colorless""]",null,"It will bravely challenge any opponent, no matter how powerful. This Pokémon benefits from every battle—even a defeat increases its strength a bit.",Basic,"[{""cost"":[""Colorless""],""name"":""Flap"",""damage"":10},{""cost"":[""Colorless"",""Colorless""],""name"":""Glide"",""damage"":30}]","[{""type"":""Lightning"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",202,216,en,150/202,null
Pokemon,swsh1-151,Anesaki Dynamic,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-151.webp?,151,Corvisquire,Uncommon,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",80,"[""Colorless""]",Rookidee,"Smart enough to use tools in battle, these Pokémon have been seen picking up rocks and flinging them or using ropes to wrap up enemies.",Stage1,"[{""cost"":[""Colorless""],""name"":""Pluck"",""damage"":20,""effect"":""Before doing damage, discard all Pokémon Tools from your opponent's Active Pokémon.""},{""cost"":[""Colorless"",""Colorless""],""name"":""Drill Peck"",""damage"":50}]","[{""type"":""Lightning"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",202,216,en,151/202,null
Pokemon,swsh1-152,Mitsuhiro Arita,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-152.webp?,152,Wooloo,Common,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",70,"[""Colorless""]",null,"If its fleece grows too long, Wooloo won't be able to move. Cloth made with the wool of this Pokémon is surprisingly strong.",Basic,"[{""cost"":[""Colorless"",""Colorless""],""name"":""Expand"",""damage"":30,""effect"":""During your opponent's next turn, this Pokémon takes 10 less damage from attacks (after applying Weakness and Resistance).""}]","[{""type"":""Fighting"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",202,216,en,152/202,null
Pokemon,swsh1-153,Mizue,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-153.webp?,153,Wooloo,Common,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",70,"[""Colorless""]",null,"Its curly fleece is such an effective cushion that this Pokémon could fall off a cliff and stand right back up at the bottom, unharmed.",Basic,"[{""cost"":[""Colorless""],""name"":""Tackle"",""damage"":10},{""cost"":[""Colorless"",""Colorless"",""Colorless""],""name"":""Headbutt"",""damage"":50}]","[{""type"":""Fighting"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",202,216,en,153/202,null
Pokemon,swsh1-154,You Iribi,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-154.webp?,154,Dubwool,Uncommon,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",130,"[""Colorless""]",Wooloo,Its majestic horns are meant only to impress the opposite gender. They never see use in battle.,Stage1,"[{""cost"":[""Colorless""],""name"":""Cotton Guard"",""damage"":30,""effect"":""During your opponent's next turn, this Pokémon takes 30 less damage from attacks (after applying Weakness and Resistance).""},{""cost"":[""Colorless"",""Colorless"",""Colorless""],""name"":""Double-Edge"",""damage"":120,""effect"":""This Pokémon also does 30 damage to itself.""}]","[{""type"":""Fighting"",""value"":""×2""}]",2,D,"{""expanded"":true,""standard"":false}",202,216,en,154/202,null
Trainer,swsh12-161,null,https://assets.tcgdex.net/en/swsh/swsh12/161/high.webp,161,Primordial Altar,Uncommon,swsh12,Silver Tempest,https://assets.tcgdex.net/univ/swsh/swsh12/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,F,"{""expanded"":true,""standard"":true}",195,245,en,161/195,null
Trainer,swsh1-156,Yoshinobu Saito,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-156.webp?,156,Air Balloon,Uncommon,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",202,216,en,156/202,null
Trainer,swsh1-157,Naoki Saito,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-157.webp?,157,Bede,Uncommon,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",202,216,en,157/202,null
Trainer,swsh1-158,inose yukie,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-158.webp?,158,Big Charm,Uncommon,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",202,216,en,158/202,null
Trainer,swsh1-159,sadaji,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-159.webp?,159,Crushing Hammer,Uncommon,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",202,216,en,159/202,null
Trainer,swsh1-160,Ryo Ueda,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-160.webp?,160,Energy Retrieval,Uncommon,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",202,216,en,160/202,null
Trainer,swsh1-161,Studio Bora Inc.,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-161.webp?,161,Energy Search,Uncommon,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",202,216,en,161/202,null
Trainer,swsh1-162,Toyste Beach,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-162.webp?,162,Energy Switch,Uncommon,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",202,216,en,162/202,null
Trainer,swsh1-163,Ryo Ueda,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-163.webp?,163,Evolution Incense,Uncommon,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":false,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",202,216,en,163/202,null
Trainer,swsh1-164,Toyste Beach,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-164.webp?,164,Great Ball,Uncommon,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",202,216,en,164/202,null
Trainer,swsh1-165,Ken Sugimori,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-165.webp?,165,Hop,Uncommon,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",202,216,en,165/202,null
Trainer,swsh1-166,Ryo Ueda,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-166.webp?,166,Hyper Potion,Uncommon,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",202,216,en,166/202,null
Trainer,swsh1-167,Studio Bora Inc.,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-167.webp?,167,Lucky Egg,Uncommon,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",202,216,en,167/202,null
Trainer,swsh1-169,kirisAki,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-169.webp?,169,Marnie,Holo Rare,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",202,216,en,169/202,null
Trainer,swsh1-170,Toyste Beach,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-170.webp?,170,Metal Saucer,Uncommon,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",202,216,en,170/202,null
Trainer,swsh1-171,5ban Graphics,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-171.webp?,171,Ordinary Rod,Uncommon,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",202,216,en,171/202,null
Trainer,swsh1-172,Ryo Ueda,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-172.webp?,172,Pal Pad,Uncommon,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",202,216,en,172/202,null
Trainer,swsh1-173,Hitoshi Ariga,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-173.webp?,173,Poké Kid,Uncommon,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",202,216,en,173/202,null
Trainer,swsh1-174,Ryo Ueda,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-174.webp?,174,Pokégear 3.0,Uncommon,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",202,216,en,174/202,null
Énergie,swsh12-168,null,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh12/fr/swsh12-168.webp?,168,Énergie Régénérante,Peu Commune,swsh12,Tempête Argentée,https://assets.tcgdex.net/univ/swsh/swsh12/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,F,"{""expanded"":true,""standard"":true}",195,245,fr,168/195,null
Pokemon,swsh1-188,Ayaka Yoshida,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-188.webp?,188,Torkoal V,Ultra Rare,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":false,""firstEdition"":false}",210,"[""Fire""]",null,null,Basic,"[{""cost"":[""Fire"",""Fire"",""Colorless""],""name"":""Combustion Pillar"",""damage"":""90+"",""effect"":""Discard the top card of your deck. If that card is a Fire Energy card, this attack does 90 more damage.""},{""cost"":[""Fire"",""Fire"",""Fire"",""Colorless""],""name"":""Steam Crush"",""damage"":120,""effect"":""Discard 2 Energy from your opponent's Active Pokémon.""}]","[{""type"":""Water"",""value"":""×2""}]",4,D,"{""expanded"":true,""standard"":false}",202,216,en,188/202,null
Pokemon,swsh1-189,5ban Graphics,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh1/en/swsh1-189.webp?,189,Lapras V,Ultra Rare,swsh1,Sword & Shield,https://assets.tcgdex.net/univ/swsh/swsh1/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":false,""firstEdition"":false}",210,"[""Water""]",null,null,Basic,"[{""cost"":[""Colorless""],""name"":""Body Surf"",""effect"":""Attach a Water Energy card from your hand to this Pokémon. If you do, switch it with 1 of your Benched Pokémon.""},{""cost"":[""Water"",""Water"",""Water"",""Colorless""],""name"":""Ocean Loop"",""damage"":210,""effect"":""Put 2 Water Energy attached to this Pokémon into your hand.""}]","[{""type"":""Lightning"",""value"":""×2""}]",2,D,"{""expanded"":true,""standard"":false}",202,216,en,189/202,null
